product_id,link_x,title_x,tag_x,audience_men,audience_women,audience_kids,link_y,title_y,tag_y,price,colors,page,color,img
VN000BWGB9M,/en-us/p/snowboarding-5235/aura-linerless-snowboard-boot-VN000BWGB9M,Aura Linerless Gum Snowboard Boot,"Snowboarding, All-Mountain, BOA®, Medium Flex",True,True,False,/en-us/p/snowboarding-5235/aura-linerless-snowboard-boot-VN000BWGB9M,Aura Linerless Gum Snowboard Boot,"Snowboarding, All-Mountain, BOA®, Medium Flex",$180.00,1 color,12,Black / Gum,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1754098569/VN000BWGB9M-HERO/Aura-Linerless-Gum-Snowboard-Boot.png"
VN000EH1BA2,/en-us/p/otw-90083/otw-authentic-ht-vibram-VN000EH1BA2,OTW by Vans Authentic 44 HT Vibram,"Icon, Waterproof, Traction",True,False,False,/en-us/p/otw-90083/otw-authentic-ht-vibram-VN000EH1BA2,OTW by Vans Authentic 44 HT Vibram,"Icon, Waterproof, Traction",$130.00,2 colors,12,Black / White,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1756520360/VN000EH1BA2-HERO/OTW-by-Vans-Authentic-44-HT-Vibram.png"
VN000CRYRED,/en-us/p/shoes/mary-jane-6105/toddler-mary-jane-shoe-VN000CRYRED,Toddler Mary Jane Shoe,"Lifestyle, Easy-On, 9 Month - 4 Year Olds",False,False,True,/en-us/p/shoes/mary-jane-6105/toddler-mary-jane-shoe-VN000CRYRED,Toddler Mary Jane Shoe,"Lifestyle, Easy-On, 9 Month - 4 Year Olds",$40.00,3 colors,12,Glitter Red,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1756329609/VN000CRYRED-HERO/Toddler-Mary-Jane-Shoe.png"
VN000D0SYLZ,/en-us/p/shoes/icons/classic-slip-on-5315/toddler-classic-slip-on-v-shoe-VN000D0SYLZ,Toddler Classic Slip-On V Shoe,"Lifestyle, Original Icon, Easy-On, 9 Month - 4 Year Olds",False,False,True,/en-us/p/shoes/icons/classic-slip-on-5315/toddler-classic-slip-on-v-shoe-VN000D0SYLZ,Toddler Classic Slip-On V Shoe,"Lifestyle, Original Icon, Easy-On, 9 Month - 4 Year Olds",$40.00,4 colors,12,Glitter Raspberry Rose Pink,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1750718700/VN000D0SYLZ-HERO/Toddler-Classic-SlipOn-V-Shoe.jpg"
VN0009QZ14A,/en-us/p/shoes/icons/authentic-5310/premium-authentic-shoe-VN0009QZ14A,Premium Authentic Shoe,,False,True,False,/en-us/p/shoes/icons/authentic-5310/premium-authentic-shoe-VN0009QZ14A,Premium Authentic Shoe,,$90.00,15 colors,12,Black / Chili Pepper Red,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1744303310/VN0009QZ14A-HERO/Premium-Authentic-Shoe.png"
VN000D0H3PY,/en-us/p/shoes/icons/sk8-hi-5325/little-kids-sk8-hi-shoe-VN000D0H3PY,Little Kids Sk8-Hi Water Resistant Shoe,"Multi-Terrain, Icon, Insulated, Waterproof, Traction",False,False,True,/en-us/p/shoes/icons/sk8-hi-5325/little-kids-sk8-hi-shoe-VN000D0H3PY,Little Kids Sk8-Hi Water Resistant Shoe,"Multi-Terrain, Icon, Insulated, Waterproof, Traction",$55.00,4 colors,12,Grape Leaf Green / Gum,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1752018579/VN000D0H3PY-HERO/Little-Kids-Sk8Hi-Water-Resistant-Shoe.png"
VN000D2BB8C,/en-us/p/shoes/boots-6000/standard-mid-boa-waterproof-boot-VN000D2BB8C,Standard Mid Boa Waterproof Boot,"Cold Weather, BOA, Waterproof, Insulated, Traction",True,False,False,/en-us/p/shoes/boots-6000/standard-mid-boa-waterproof-boot-VN000D2BB8C,Standard Mid Boa Waterproof Boot,"Cold Weather, BOA, Waterproof, Insulated, Traction",$200.00,1 color,12,Black,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1755308170/VN000D2BB8C-HERO/Standard-Mid-Boa-Waterproof-Boot.png"
VN000D51E06,/en-us/p/otw-90083/otw-old-skool-36-engineered-knit-VN000D51E06,OTW Old Skool 36 Engineered Knit,"Lifestyle, Engineered Knit, Cushioned",True,False,False,/en-us/p/otw-90083/otw-old-skool-36-engineered-knit-VN000D51E06,OTW Old Skool 36 Engineered Knit,"Lifestyle, Engineered Knit, Cushioned",$115.00,1 color,12,Tap Shoe Green,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1744651228/VN000D51E06-HERO/OTW-Old-Skool-36-Engineered-Knit.png"
VN000CSCCQC,/en-us/p/otw-90083/otw-speed-trail-vibram-VN000CSCCQC,OTW Speed Trail Vibram,"All-Terrain, Nubuck Leather, Weatherized",True,False,False,/en-us/p/otw-90083/otw-speed-trail-vibram-VN000CSCCQC,OTW Speed Trail Vibram,"All-Terrain, Nubuck Leather, Weatherized",$145.00,4 colors,12,Rock Salt Off White,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1744409397/VN000CSCCQC-HERO/OTW-Speed-Trail-Vibram.png"
VN000CM0FFQ,/en-us/p/otw-90083/otw-speed-trail-vibram-VN000CM0FFQ,OTW Speed Trail Vibram,"All-Terrain, Nubuck Leather, Weatherized",True,False,False,/en-us/p/otw-90083/otw-speed-trail-vibram-VN000CM0FFQ,OTW Speed Trail Vibram,"All-Terrain, Nubuck Leather, Weatherized",$145.00,4 colors,12,Adobe Brown,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1745875543/VN000CM0FFQ-HERO/OTW-Speed-Trail-Vibram.png"
VN000D60BMV,/en-us/p/shoes/ultrarange-5140/ultrarange-20-shoe-VN000D60BMV,UltraRange 2.0 Shoe,"Multi-Terrain, Lightweight, Cushioning, Traction",False,True,False,/en-us/p/shoes/ultrarange-5140/ultrarange-20-shoe-VN000D60BMV,UltraRange 2.0 Shoe,"Multi-Terrain, Lightweight, Cushioning, Traction",$100.00,15+ colors,12,Muave / Beige / Black,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1754611942/VN000D60BMV-HERO/UltraRange-20-Shoe.png"
VN0A346P6BT,/en-us/p/shoes/icons/sk8-hi-5325/infant-sk8-hi-crib-shoe-VN0A346P6BT,Infant Sk8-Hi Crib Shoe,"Lifestyle, Easy-On, Soft Build, 0 - 9 Months",False,False,True,/en-us/p/shoes/icons/sk8-hi-5325/infant-sk8-hi-crib-shoe-VN0A346P6BT,Infant Sk8-Hi Crib Shoe,"Lifestyle, Easy-On, Soft Build, 0 - 9 Months",$35.00,4 colors,12,Black,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1753917860/VN0A346P6BT-HERO/Infant-Sk8Hi-Crib-Shoe.png"
VN000D56YLZ,/en-us/p/shoes/icons/old-skool-5205/premium-old-skool-gum-shoe-VN000D56YLZ,Premium Old Skool Gum Shoe,"Lifestyle, Suede, Cushioning",False,True,False,/en-us/p/shoes/icons/old-skool-5205/premium-old-skool-gum-shoe-VN000D56YLZ,Premium Old Skool Gum Shoe,"Lifestyle, Suede, Cushioning",$90.00,12 colors,12,Raspberry Pink / Gum,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1743204469/VN000D56YLZ-HERO/Premium-Old-Skool-Gum-Shoe.png"
VN000CSCBKA,/en-us/p/otw-90083/otw-speed-trail-vibram-VN000CSCBKA,OTW Speed Trail Vibram,"All-Terrain, Nubuck Leather, Weatherized",True,False,False,/en-us/p/otw-90083/otw-speed-trail-vibram-VN000CSCBKA,OTW Speed Trail Vibram,"All-Terrain, Nubuck Leather, Weatherized",$145.00,4 colors,12,Black,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1744409339/VN000CSCBKA-HERO/OTW-Speed-Trail-Vibram.png"
VN000D281OJ,/en-us/p/shoes/boots-6000/snow-kicker-gore-tex-boot-VN000D281OJ,Snow-Kicker GORE-TEX Boot,"Cold Weather, Icon, Waterproof, Cushioning, Traction",True,False,False,/en-us/p/shoes/boots-6000/snow-kicker-gore-tex-boot-VN000D281OJ,Snow-Kicker GORE-TEX Boot,"Cold Weather, Icon, Waterproof, Cushioning, Traction",$300.00,2 colors,12,Blackout,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1751044569/VN000D281OJ-HERO/SnowKicker-GORETEX-Boot.jpg"
VN000EH1GR5,/en-us/p/otw-90083/otw-authentic-ht-vibram-VN000EH1GR5,OTW by Vans Authentic 44 HT Vibram,"Icon, Waterproof, Traction",True,False,False,/en-us/p/otw-90083/otw-authentic-ht-vibram-VN000EH1GR5,OTW by Vans Authentic 44 HT Vibram,"Icon, Waterproof, Traction",$130.00,2 colors,12,Black / Solar Orange,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1756520369/VN000EH1GR5-HERO/OTW-by-Vans-Authentic-44-HT-Vibram.png"
VN000CQDWWW,/en-us/p/shoes/icons/old-skool-5205/premium-old-skool-shoe-VN000CQDWWW,Premium Old Skool Shoe,"Lifestyle, Icon, Leather, Cushioning",True,False,False,/en-us/p/shoes/icons/old-skool-5205/premium-old-skool-shoe-VN000CQDWWW,Premium Old Skool Shoe,"Lifestyle, Icon, Leather, Cushioning",$90.00,12 colors,12,White,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1754098586/VN000CQDWWW-HERO/Premium-Old-Skool-Shoe.png"
VN000CXJEL7,/en-us/p/shoes/icons/half-cab-1992/premium-half-cab-suede-shoe-VN000CXJEL7,Premium Half Cab Suede Shoe,,True,False,False,/en-us/p/shoes/icons/half-cab-1992/premium-half-cab-suede-shoe-VN000CXJEL7,Premium Half Cab Suede Shoe,,$105.00,5 colors,12,Elm Tan Beige,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1744391296/VN000CXJEL7-HERO/Premium-Half-Cab-Suede-Shoe.png"
VN000D19EAQ,/en-us/p/otw-90083/otw-old-skool-36-trail-vibram-VN000D19EAQ,OTW Old Skool 36 Trail Vibram,"All-Terrain, Breathable, Fit Precision",True,False,False,/en-us/p/otw-90083/otw-old-skool-36-trail-vibram-VN000D19EAQ,OTW Old Skool 36 Trail Vibram,"All-Terrain, Breathable, Fit Precision",$165.00,1 color,12,Black,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1744648875/VN000D19EAQ-HERO/OTW-Old-Skool-36-Trail-Vibram.png"
VN000E8Y3KY,/en-us/p/otw-90083/otw-era-95-vibram-VN000E8Y3KY,OTW Era 95 Vibram,"Collab, Icon, Crocodile Embossed Leather, Cushioning",True,False,False,/en-us/p/otw-90083/otw-era-95-vibram-VN000E8Y3KY,OTW Era 95 Vibram,"Collab, Icon, Crocodile Embossed Leather, Cushioning",$110.00,3 colors,12,Black,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1752508226/VN000E8Y3KY-HERO/OTW-Era-95-Vibram.png"
VN000WWXNWD,/en-us/p/shoes/icons/authentic-5310/little-kids-authentic-shoe-VN000WWXNWD,Little Kids Authentic Shoe,"Lifestyle, Original Icon, Easy-On, 8 - 13 Year Olds",False,False,True,/en-us/p/shoes/icons/authentic-5310/little-kids-authentic-shoe-VN000WWXNWD,Little Kids Authentic Shoe,"Lifestyle, Original Icon, Easy-On, 8 - 13 Year Olds",$35.00,6 colors,12,Navy Blue / White,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1753918110/VN000WWXNWD-HERO/Little-Kids-Authentic-Shoe.png"
VN000CBBBA2,/en-us/p/snowboarding-5235/womens-hi-standard-pro-snowboard-boot-VN000CBBBA2,Women's Hi-Standard Pro Snowboard Boot,"Snowboarding, All-Mountain, Park, Mid Flex",False,True,False,/en-us/p/snowboarding-5235/womens-hi-standard-pro-snowboard-boot-VN000CBBBA2,Women's Hi-Standard Pro Snowboard Boot,"Snowboarding, All-Mountain, Park, Mid Flex",$300.00,2 colors,13,Black / White,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1751045185/VN000CBBBA2-HERO/Womens-HiStandard-Pro-Snowboard-Boot.jpg"
VN000EBTBLK,/en-us/p/otw-90083/leather-otw-era-moc-stitch-vibram-siped-VN000EBTBLK,OTW Era 95 Moc Stitch Vibram,"Leather, Cushioning, Traction",True,False,False,/en-us/p/otw-90083/leather-otw-era-moc-stitch-vibram-siped-VN000EBTBLK,OTW Era 95 Moc Stitch Vibram,"Leather, Cushioning, Traction",$115.00,1 color,13,Black,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1752508255/VN000EBTBLK-HERO/OTW-Era-95-Moc-Stitch-Vibram.png"
VN000D27DRB,/en-us/p/shoes-00081/mountain-mule-VN000D27DRB,Mountain Mule Shoe,"Cold Weather, Easy-On, Insulated, Traction",True,False,False,/en-us/p/shoes-00081/mountain-mule-VN000D27DRB,Mountain Mule Shoe,"Cold Weather, Easy-On, Insulated, Traction",$70.00,2 colors,13,Dark Brown,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1752018702/VN000D27DRB-HERO/Mountain-Mule-Shoe.png"
VN000D2GSN0,/en-us/p/otw-90083/vibram-otw-old-skool-36-vibram-VN000D2GSN0,OTW Old Skool 36 Vibram,"Multi-Terrain, Leather, Heavyweight Canvas, Cushioning",True,False,False,/en-us/p/otw-90083/vibram-otw-old-skool-36-vibram-VN000D2GSN0,OTW Old Skool 36 Vibram,"Multi-Terrain, Leather, Heavyweight Canvas, Cushioning",$120.00,3 colors,13,Stv Navy Blue,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1742405243/VN000D2GSN0-HERO/OTW-Old-Skool-36-Vibram.png"
VN0009QZOLV,/en-us/p/shoes/icons/authentic-5310/premium-authentic-shoe-VN0009QZOLV,Premium Authentic Shoe,,False,True,False,/en-us/p/shoes/icons/authentic-5310/premium-authentic-shoe-VN0009QZOLV,Premium Authentic Shoe,,$90.00,15 colors,13,Black / Olive Green,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1744303125/VN0009QZOLV-HERO/Premium-Authentic-Shoe.png"
VN0A2Z3ONAV,/en-us/p/shoes-00081/skate-rowley-shoe-VN0A2Z3ONAV,Skate Rowley Shoe,"Skateboarding, Impact Protection, Next-Level Grip, Signature",True,False,False,/en-us/p/shoes-00081/skate-rowley-shoe-VN0A2Z3ONAV,Skate Rowley Shoe,"Skateboarding, Impact Protection, Next-Level Grip, Signature",$95.00,4 colors,13,Grey Blue,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1742250128/VN0A2Z3ONAV-HERO/Skate-Rowley-Shoe.png"
VN000E93GHR,/en-us/p/otw-90083/otw-half-cab-33-vibram-classic-VN000E93GHR,OTW Half Cab 33 Vibram,"Collab, Icon, Crocodile Embossed Leather, Cushioning",True,False,False,/en-us/p/otw-90083/otw-half-cab-33-vibram-classic-VN000E93GHR,OTW Half Cab 33 Vibram,"Collab, Icon, Crocodile Embossed Leather, Cushioning",$115.00,3 colors,13,Demitasse Brown,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1753406492/VN000E93GHR-HERO/OTW-Half-Cab-33-Vibram.png"
VN000S63ZQP,/en-us/p/shoes/ultrarange-5140/toddler-ultrarange-v-shoe-VN000S63ZQP,Toddler UltraRange V Shoe,"Multi-Terrain, Cushioned, Easy-On, 9 Month - 4 Year Olds",False,False,True,/en-us/p/shoes/ultrarange-5140/toddler-ultrarange-v-shoe-VN000S63ZQP,Toddler UltraRange V Shoe,"Multi-Terrain, Cushioned, Easy-On, 9 Month - 4 Year Olds",$55.00,1 color,13,Pastel Blue / Green / Orange,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1734688629/VN000S63ZQP-HERO/Toddler-UltraRange-V-Shoe.png"
VN000D271OJ,/en-us/p/shoes-00081/mountain-mule-VN000D271OJ,Mountain Mule Shoe,"Cold Weather, Easy-On, Insulated, Traction",True,False,False,/en-us/p/shoes-00081/mountain-mule-VN000D271OJ,Mountain Mule Shoe,"Cold Weather, Easy-On, Insulated, Traction",$70.00,2 colors,13,Blackout,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1752018734/VN000D271OJ-HERO/Mountain-Mule-Shoe.png"
VN000DANBRO,/en-us/p/all-weather-5015/mid-slip-insulated-shoe-VN000DANBRO,Mid-Slip Insulated Shoe,"Cold Weather, Easy-On, Insulated, Waterproof, Traction",True,False,False,/en-us/p/all-weather-5015/mid-slip-insulated-shoe-VN000DANBRO,Mid-Slip Insulated Shoe,"Cold Weather, Easy-On, Insulated, Waterproof, Traction",$105.00,2 colors,13,Brown,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1756323662/VN000DANBRO-HERO/MidSlip-Insulated-Shoe.png"
VN000DCNFAS,/en-us/p/otw-90083/srstudiolaca-otw-authentic-44-vibram-VN000DCNFAS,OTW by Vans X S.R. Studio LA. CA. Authentic 44 Vibram,"Collab, Icon, Traction",True,False,False,/en-us/p/otw-90083/srstudiolaca-otw-authentic-44-vibram-VN000DCNFAS,OTW by Vans X S.R. Studio LA. CA. Authentic 44 Vibram,"Collab, Icon, Traction",$130.00,1 color,13,Marbled Yellow,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1748389231/VN000DCNFAS-HERO/OTW-by-Vans-X-SR-Studio-LA-CA-Authentic-44-Vibram.png"
VN000SHWBLU,/en-us/p/otw-90083/otw-by-vans-x-fdmtl-half-cab-33-VN000SHWBLU,OTW by Vans X FDMTL Half Cab 33,"Collab, Engineered Knit, Cushioning",False,True,False,/en-us/p/otw-90083/otw-by-vans-x-fdmtl-half-cab-33-VN000SHWBLU,OTW by Vans X FDMTL Half Cab 33,"Collab, Engineered Knit, Cushioning",$140.00,1 color,13,Indigo Blue,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1745875883/VN000SHWBLU-HERO/OTW-by-Vans-X-FDMTL-Half-Cab-33.png"
VN000CQQOFW,/en-us/p/premium-2022/premium-sk8-mid-shoe-VN000CQQOFW,Premium Sk8-Mid Shoe,"Lifestyle, Suede Canvas, Cushioning",True,False,False,/en-us/p/premium-2022/premium-sk8-mid-shoe-VN000CQQOFW,Premium Sk8-Mid Shoe,"Lifestyle, Suede Canvas, Cushioning",$95.00,2 colors,13,Off White,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1744325538/VN000CQQOFW-HERO/Premium-Sk8Mid-Shoe.png"
VN000CQFC9F,/en-us/p/premium-2022/premium-rowley-xlt-shoe-VN000CQFC9F,Premium Rowley XLT Shoe,"Lifestyle, Suede Mesh, Signature",True,False,False,/en-us/p/premium-2022/premium-rowley-xlt-shoe-VN000CQFC9F,Premium Rowley XLT Shoe,"Lifestyle, Suede Mesh, Signature",$150.00,2 colors,13,Off Road Egret White,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1744323579/VN000CQFC9F-HERO/Premium-Rowley-XLT-Shoe.png"
VN000CQFEL7,/en-us/p/premium-2022/premium-rowley-xlt-shoe-VN000CQFEL7,Premium Rowley XLT Shoe,"Lifestyle, Suede Mesh, Signature",True,False,False,/en-us/p/premium-2022/premium-rowley-xlt-shoe-VN000CQFEL7,Premium Rowley XLT Shoe,"Lifestyle, Suede Mesh, Signature",$150.00,2 colors,13,Off Road Elm Green,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1744323731/VN000CQFEL7-HERO/Premium-Rowley-XLT-Shoe.png"
VN000DCPFAP,/en-us/p/otw-90083/otw-one-piece-authentic-vibram-VN000DCPFAP,OTW One Piece Authentic Vibram,"Concept style, full leather, engineered grip",False,True,False,/en-us/p/otw-90083/otw-one-piece-authentic-vibram-VN000DCPFAP,OTW One Piece Authentic Vibram,"Concept style, full leather, engineered grip",$115.00,2 colors,13,Star Black,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1744653548/VN000DCPFAP-HERO/OTW-One-Piece-Authentic-Vibram.png"
VN000S52Y6Z,/en-us/p/otw-90083/otw-old-skool-36-VN000S52Y6Z,OTW Old Skool 36,"Lifestyle, Leather, Heavyweight Canvas, Cushioned",True,False,False,/en-us/p/otw-90083/otw-old-skool-36-VN000S52Y6Z,OTW Old Skool 36,"Lifestyle, Leather, Heavyweight Canvas, Cushioned",$100.00,1 color,13,Blue,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1744732128/VN000S52Y6Z-HERO/OTW-Old-Skool-36.png"
VN000CR1BA2,/en-us/p/premium-2022/premium-sport-73-shoe-VN000CR1BA2,Premium Sport 73 Shoe,,True,False,False,/en-us/p/premium-2022/premium-sport-73-shoe-VN000CR1BA2,Premium Sport 73 Shoe,,$95.00,,13,Black,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1744325849/VN000CR1BA2-HERO/Premium-Sport-73-Shoe.png"
VN000D0JO32,/en-us/p/shoes/icons/classic-slip-on-5315/little-kids-classic-slip-on-shoe-VN000D0JO32,Little Kids Classic Slip-On Shoe,"Lifestyle, Original Icon, Easy-On, 8 - 13 Year Olds",False,False,True,/en-us/p/shoes/icons/classic-slip-on-5315/little-kids-classic-slip-on-shoe-VN000D0JO32,Little Kids Classic Slip-On Shoe,"Lifestyle, Original Icon, Easy-On, 8 - 13 Year Olds",$40.00,12 colors,13,Glitter Leopard Pastel Pink,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1748990601/VN000D0JO32-HERO/Little-Kids-Classic-SlipOn-Shoe.png"
VN000E8RCX1,/en-us/p/40-sos-promo-7000/la-costa-slide-on-sandel-VN000E8RCX1,La Costa Slide-On Sandal,"Icon-Inspired, Lightweight, Flexible, Cushioned",True,False,False,/en-us/p/40-sos-promo-7000/la-costa-slide-on-sandel-VN000E8RCX1,La Costa Slide-On Sandal,"Icon-Inspired, Lightweight, Flexible, Cushioned",Initial price:$35.00Previous discounted price:$24.95Current discounted price:$14.97,6 colors,13,Green,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1762901841/VN000E8RCX1-HERO/La-Costa-SlideOn-Sandal.png"
VN000D5RZHJ,/en-us/p/shoes/icons/old-skool-5205/skate-old-skool-36-shoe-VN000D5RZHJ,Skate Old Skool 36+ Shoe,"Skate, Icon, Vulcanized, Impact Protection, Next-Level Grip",True,False,False,/en-us/p/shoes/icons/old-skool-5205/skate-old-skool-36-shoe-VN000D5RZHJ,Skate Old Skool 36+ Shoe,"Skate, Icon, Vulcanized, Impact Protection, Next-Level Grip",Initial price:$80.00Previous discounted price:$64.95Current discounted price:$38.97,7 colors,13,White / Black,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1740714818/VN000D5RZHJ-HERO/Skate-Old-Skool-36-Shoe.png"
VN000EE6CJK,/en-us/p/shoes/knu-skool-5840/knu-skool-shoe-VN000EE6CJK,Knu Skool Shoe,"Lifestyle, Retro Chunky, Reflective",True,False,False,/en-us/p/shoes/knu-skool-5840/knu-skool-shoe-VN000EE6CJK,Knu Skool Shoe,"Lifestyle, Retro Chunky, Reflective",Initial price:$85.00Previous discounted price:$59.95Current discounted price:$35.97,15+ colors,13,Black,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1758681806/VN000EE6CJK-HERO/Knu-Skool-Shoe.png"
VN000EE6PWT,/en-us/p/shoes/knu-skool-5840/knu-skool-shoe-VN000EE6PWT,Knu Skool Shoe,"Lifestyle, Retro Chunky, Textile",True,False,False,/en-us/p/shoes/knu-skool-5840/knu-skool-shoe-VN000EE6PWT,Knu Skool Shoe,"Lifestyle, Retro Chunky, Textile",Initial price:$85.00Previous discounted price:$59.95Current discounted price:$35.97,15+ colors,13,Pewter Grey,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1758681813/VN000EE6PWT-HERO/Knu-Skool-Shoe.png"
VN0009QCBKA,/en-us/p/shoes/knu-skool-5840/knu-skool-suede-shoe-VN0009QCBKA,Knu Skool Shoe,"Lifestyle, Retro Chunky, Suede",True,True,False,/en-us/p/shoes/knu-skool-5840/knu-skool-suede-shoe-VN0009QCBKA,Knu Skool Shoe,"Lifestyle, Retro Chunky, Suede",Initial price:$80.00Previous discounted price:$59.95Current discounted price:$35.97,15+ colors,13,Black,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1753918615/VN0009QCBKA-HERO/Knu-Skool-Shoe.png"
VN000D6WEMW,/en-us/p/shoes/icons/old-skool-5205/old-skool-shoe-VN000D6WEMW,Old Skool Shoe,"Lifestyle, Original Icon, Suede, Canvas",True,True,False,/en-us/p/shoes/icons/old-skool-5205/old-skool-shoe-VN000D6WEMW,Old Skool Shoe,"Lifestyle, Original Icon, Suede, Canvas",Initial price:$70.00Previous discounted price:$59.95Current discounted price:$35.97,15+ colors,13,Grey Olive Green,"https://assets.vans.com/images/t_img/c_fill,g_center,f_auto,h_573,e_unsharp_mask:100,w_458/dpr_2.0/v1750720016/VN000D6WEMW-HERO/Old-Skool-Shoe.jpg"
